"player","goals","shots","assists","keyPasses","yellowCard","redCard","ligue","position","games","position_general"
"Santos Borré",2,11,1,7,0,0,"La Liga","Sub",17,"Suplente"
"Santy Ngom",1,10,0,9,1,0,"Ligue 1","Sub",13,"Suplente"
"Saphir Taïder",6,110,5,54,11,0,"Serie A","MC",89,"Centrocampista"
"Sargis Adamyan",7,44,4,17,3,0,"Bundesliga","Sub",33,"Suplente"
"Sarpreet Singh",0,1,0,0,0,0,"Bundesliga","Sub",2,"Suplente"
"Sasa Kalajdzic",16,66,5,26,1,0,"Bundesliga","FW",33,"Delantero"
"Sasa Lukic",6,54,1,66,26,1,"Serie A","MC",116,"Centrocampista"
"Sascha Burchert",0,0,0,0,0,0,"Bundesliga","GK",2,"Portero"
"Sascha Mölders",1,13,0,4,1,0,"Bundesliga","Sub",16,"Suplente"
"Sascha Riether",0,3,0,39,6,0,"Bundesliga","DR",42,"Defensor Lateral"
"Saturnin Allagbe",0,0,0,0,2,0,"Ligue 1","GK",12,"Portero"
"Sauli Vaisanen",0,3,0,2,1,0,"Serie A","DC",7,"Defensor Central"
"Sava-Arangel Cestic",0,1,0,2,3,0,"Bundesliga","DC",11,"Defensor Central"
"Saúl Berjón",7,89,11,84,5,0,"La Liga","AML",63,"Centrocampista Ofensivo"
"Saúl Ñíguez",26,290,12,128,48,0,"La Liga","MC",225,"Centrocampista"
"Scott Arfield",5,106,2,69,12,0,"Premier League","ML",86,"Centrocampista"
"Scott Carson",0,0,0,0,0,0,"Premier League","GK",1,"Portero"
"Scott Dann",12,106,7,42,21,0,"Premier League","DC",150,"Defensor Central"
"Scott Malone",0,8,1,10,3,0,"Premier League","DL",22,"Defensor Lateral"
"Scott McTominay",9,72,2,37,9,0,"Premier League","DMC",90,"Centrocampista Defensivo"
"Scott Sinclair",3,24,0,7,0,0,"Premier League","Sub",38,"Suplente"
"Sead Kolasinac",7,73,17,115,29,0,"Premier League","DL",149,"Defensor Lateral"
"Seamus Coleman",10,104,15,126,16,1,"Premier League","DR",182,"Defensor Lateral"
"Sean Longstaff",2,48,2,33,6,1,"Premier League","MC",54,"Centrocampista"
"Sean Morrison",1,34,3,22,6,0,"Premier League","DC",34,"Defensor Central"
"Sebastiaan Bornauw",7,36,1,7,8,1,"Bundesliga","DC",52,"Defensor Central"
"Sebastian Andersson",15,103,1,30,6,0,"Bundesliga","FW",49,"Delantero"
"Sebastian Boenisch",1,23,1,10,3,1,"Bundesliga","DL",20,"Defensor Lateral"
"Sebastian Freis",0,8,0,1,1,0,"Bundesliga","FW",7,"Delantero"
"Sebastian Giovinco",0,20,0,5,0,0,"Serie A","Sub",7,"Suplente"
"Sebastian Griesbeck",0,4,0,0,3,0,"Bundesliga","Sub",24,"Suplente"
"Sebastian Jung",0,5,4,34,2,0,"Bundesliga","DR",40,"Defensor Lateral"
"Sebastian Kehl",0,8,1,13,3,0,"Bundesliga","DMC",21,"Centrocampista Defensivo"
"Sebastian Kerk",1,24,1,29,1,0,"Bundesliga","Sub",30,"Suplente"
"Sebastian Langkamp",1,35,1,13,27,1,"Bundesliga","DC",112,"Defensor Central"
"Sebastian Larsson",3,68,5,88,16,1,"Premier League","MC",75,"Centrocampista"
"Sebastian Maier",0,5,0,3,0,0,"Bundesliga","Sub",10,"Suplente"
"Sebastian Müller",0,0,0,0,0,0,"Bundesliga","Sub",2,"Suplente"
"Sebastian Polter",2,9,2,10,1,1,"Bundesliga","Sub",13,"Suplente"
"Sebastian Prödl",6,64,2,18,25,1,"Premier League","DC",99,"Defensor Central"
"Sebastian Rode",8,45,9,95,23,0,"Bundesliga","MC",119,"Centrocampista"
"Sebastian Rudy",11,129,20,247,45,1,"Bundesliga","MC",190,"Centrocampista"
"Sebastian Schonlau",2,12,0,4,2,0,"Bundesliga","DC",23,"Defensor Central"
"Sebastian Soto",0,0,0,1,0,0,"Bundesliga","Sub",3,"Suplente"
"Sebastian Vasiliadis",1,37,1,27,10,0,"Bundesliga","MC",32,"Centrocampista"
"Sebastian Walukiewicz",0,4,1,4,2,0,"Serie A","DC",33,"Defensor Central"
"Sebastiano Esposito",1,11,0,4,1,0,"Serie A","Sub",7,"Suplente"
"Sebastiano Luperto",0,8,0,8,5,1,"Serie A","DC",45,"Defensor Central"
"Sebastien Bassong",1,20,0,2,4,0,"Premier League","DC",32,"Defensor Central"
"Sebastien Cibois",0,0,0,0,0,0,"Ligue 1","GK",3,"Portero"
"Sebastien De Maio",5,61,3,17,28,2,"Serie A","DC",151,"Defensor Central"
"Sebastien Salles-Lamonge",0,3,0,4,0,0,"Ligue 1","Sub",3,"Suplente"
"Sebastián Blanco",0,2,0,0,1,0,"Premier League","Sub",3,"Suplente"
"Sebastián Coates",0,13,1,4,5,0,"Premier League","DC",26,"Defensor Central"
"Sebastián Cristóforo",0,19,5,43,11,0,"La Liga","Sub",81,"Suplente"
"Sebastián Dubarbier",0,14,1,16,12,2,"La Liga","DL",32,"Defensor Lateral"
"Sehrou Guirassy",26,162,4,63,15,1,"Ligue 1","FW",92,"Delantero"
"Sejad Salihovic",3,21,0,19,4,0,"Bundesliga","Sub",23,"Suplente"
"Seko Fofana",16,245,17,162,21,2,"Serie A","MC",174,"Centrocampista"
"Sekou Baradji",0,0,0,0,0,0,"Ligue 1","Sub",1,"Suplente"
"Semi Ajayi",2,13,0,7,3,1,"Premier League","DC",33,"Defensor Central"
"Senad Lulic",16,140,28,249,42,3,"Serie A","DML",192,"Centrocampista Defensivo"
"Senna Miangue",0,3,1,14,2,1,"Serie A","Sub",18,"Suplente"
"Senou Coulibaly",3,12,0,4,5,2,"Ligue 1","DC",41,"Defensor Central"
"Sepe Elye Wahi",3,12,1,5,1,0,"Ligue 1","Sub",18,"Suplente"
"Sercan Sararer",0,10,0,6,1,0,"Bundesliga","AMR",7,"Centrocampista Ofensivo"
"Serdar Gurler",0,7,1,6,2,0,"La Liga","Sub",13,"Suplente"
"Serdar Tasci",0,1,0,0,1,0,"Bundesliga","DC",3,"Defensor Central"
"Serge Aurier",7,99,22,124,17,3,"Premier League","DR",134,"Defensor Lateral"
"Serge Gakpe",10,124,6,66,9,0,"Ligue 1","Sub",95,"Suplente"
"Serge Gnabry",53,331,23,177,5,0,"Bundesliga","Sub",138,"Suplente"
"Serge N&#039;Guessan",0,7,0,5,4,0,"Ligue 1","MC",9,"Centrocampista"
"Sergei Chernik",0,0,0,0,0,0,"Ligue 1","GK",17,"Portero"
"Sergei Krivets",1,26,1,16,0,0,"Ligue 1","Sub",22,"Suplente"
"Sergej Grubac",0,2,0,1,1,0,"Serie A","FW",3,"Delantero"
"Sergej Milinkovic-Savic",36,422,27,249,41,2,"Serie A","MC",194,"Centrocampista"
"Sergi Canos",0,0,0,0,0,0,"Premier League","Sub",1,"Suplente"
"Sergi Darder",14,258,8,172,34,3,"La Liga","MC",191,"Centrocampista"
"Sergi Enrich",34,280,22,138,22,0,"La Liga","FW",187,"Delantero"
"Sergi García",0,0,0,0,0,0,"La Liga","Sub",2,"Suplente"
"Sergi Guardiola",12,141,5,37,11,0,"La Liga","FW",84,"Delantero"
"Sergi Gómez",1,36,1,19,23,2,"La Liga","DC",165,"Defensor Central"
"Sergi Palencia",0,8,3,21,8,0,"Ligue 1","DR",31,"Defensor Lateral"
"Sergi Roberto",3,64,29,150,20,2,"La Liga","DR",179,"Defensor Lateral"
"Sergi Samper",0,6,1,6,6,0,"La Liga","Sub",25,"Suplente"
"Sergio Agüero",132,714,31,190,15,1,"Premier League","FW",188,"Delantero"
"Sergio Akieme",0,0,1,1,0,0,"La Liga","DL",2,"Defensor Lateral"
"Sergio Araujo",7,80,4,25,6,0,"La Liga","FW",43,"Delantero"
"Sergio Arribas",0,1,0,1,1,0,"La Liga","Sub",9,"Suplente"
"Sergio Asenjo",0,0,0,1,9,0,"La Liga","GK",187,"Portero"
"Sergio Barcia",0,0,0,0,1,0,"La Liga","DR",1,"Defensor Lateral"
"Sergio Benito",0,0,0,0,0,0,"La Liga","Sub",1,"Suplente"
"Sergio Bermejo",0,0,0,0,0,0,"La Liga","Sub",1,"Suplente"
"Sergio Busquets",4,43,21,141,59,0,"La Liga","MC",236,"Centrocampista"
"Sergio Camello",1,3,0,1,0,0,"La Liga","Sub",3,"Suplente"
"Sergio Canales",29,332,26,329,28,0,"La Liga","Sub",218,"Suplente"
"Sergio Carreira",1,2,0,1,0,0,"La Liga","DR",3,"Defensor Lateral"
"Sergio Cubero",0,0,0,0,0,0,"La Liga","Sub",1,"Suplente"
"Sergio Córdova",9,52,2,28,4,0,"Bundesliga","Sub",85,"Suplente"
"Sergio Escudero",5,144,9,90,37,2,"La Liga","DL",139,"Defensor Lateral"
"Sergio Floccari",15,130,2,51,8,0,"Serie A","Sub",121,"Suplente"
"Sergio García",18,155,16,105,16,0,"La Liga","FW",98,"Delantero"
"Sergio González",0,1,0,0,0,0,"La Liga","DMC",1,"Centrocampista Defensivo"
"Sergio Gómez",0,9,1,15,1,0,"La Liga","Sub",31,"Suplente"
"Sergio Herrera",0,0,0,2,4,1,"La Liga","GK",52,"Portero"
"Sergio León",24,191,2,31,12,0,"La Liga","FW",130,"Delantero"
"Sergio Marcos",0,3,0,7,0,0,"La Liga","MC",7,"Centrocampista"
"Sergio Mora",0,6,0,6,5,0,"La Liga","Sub",26,"Suplente"
"Sergio Moreno",0,1,0,0,0,0,"La Liga","Sub",1,"Suplente"
"Sergio Pelegrín",0,0,0,0,2,0,"La Liga","DC",10,"Defensor Central"
"Sergio Pellissier",26,121,5,59,5,0,"Serie A","Sub",114,"Suplente"
"Sergio Postigo",3,21,2,22,20,1,"La Liga","DC",101,"Defensor Central"
"Sergio Ramos",36,197,5,52,52,6,"La Liga","DC",182,"Defensor Central"
"Sergio Reguilón",2,54,9,74,16,0,"La Liga","DL",72,"Defensor Lateral"
"Sergio Rico",0,0,0,2,7,0,"La Liga","GK",155,"Portero"
"Sergio Romero",0,0,0,0,1,0,"Serie A","GK",17,"Portero"
"Sergio Sánchez",0,6,0,4,8,0,"La Liga","DC",23,"Defensor Central"
"Sergio Álvarez",4,33,4,51,30,2,"La Liga","GK",254,"Portero"
"Sergiño Dest",2,14,1,23,1,0,"La Liga","DR",30,"Defensor Lateral"
"Serigne Modou Kara Mbodji",0,5,0,1,0,0,"Ligue 1","DC",6,"Defensor Central"
"Sessi D&#039;Almeida",0,1,0,0,0,0,"Ligue 1","Sub",2,"Suplente"
"Seybou Koita",0,3,0,2,0,0,"Ligue 1","Sub",6,"Suplente"
"Seydou Doumbia",4,24,0,4,2,0,"La Liga","Sub",33,"Suplente"
"Seydou Keita",3,26,1,20,6,1,"Serie A","MC",46,"Centrocampista"
"Seydou Sy",0,0,0,0,1,0,"Ligue 1","GK",7,"Portero"
"Señé",0,18,3,9,2,0,"La Liga","Sub",27,"Suplente"
"Shane Duffy",6,72,2,17,14,1,"Premier League","DC",91,"Defensor Central"
"Shane Long",27,239,14,121,15,0,"Premier League","Sub",185,"Suplente"
"Shani Tarashaj",1,6,0,2,1,0,"Bundesliga","Sub",13,"Suplente"
"Shaquell Moore",0,3,0,3,0,0,"La Liga","DR",6,"Defensor Lateral"
"Shaun MacDonald",0,0,0,0,0,0,"Premier League","Sub",3,"Suplente"
"Shaun Maloney",1,3,2,4,0,0,"Premier League","Sub",9,"Suplente"
"Shaun Wright-Phillips",0,1,0,1,0,0,"Premier League","Sub",4,"Suplente"
"Shawn Parker",0,7,1,8,2,0,"Bundesliga","Sub",10,"Suplente"
"Shay Given",0,0,0,0,3,0,"Premier League","GK",11,"Portero"
"Sheraldo Becker",3,37,5,26,3,0,"Bundesliga","Sub",31,"Suplente"
"Sheyi Ojo",0,19,3,16,0,0,"Ligue 1","Sub",23,"Suplente"
"Shinji Kagawa",20,117,19,146,7,0,"Bundesliga","AMC",99,"Centrocampista Ofensivo"
"Shinji Okazaki",27,186,8,81,9,0,"Premier League","FW",171,"Delantero"
"Shkodran Mustafi",14,117,4,33,51,0,"Premier League","DC",179,"Defensor Central"
"Shola Ameobi",0,1,0,0,0,0,"Premier League","Sub",4,"Suplente"
"Shola Shoretire",0,0,0,0,0,0,"Premier League","Sub",2,"Suplente"
"Shon Weissman",6,39,1,19,3,0,"La Liga","FW",32,"Delantero"
"Siaka Tiéné",2,14,1,10,4,0,"Ligue 1","DL",17,"Defensor Lateral"
"Sidnei",4,53,3,25,23,0,"La Liga","DC",164,"Defensor Central"
"Sidnei Tavares",0,1,0,0,0,0,"Premier League","MC",2,"Centrocampista"
"Sidney Sam",2,25,2,17,2,0,"Bundesliga","AMR",26,"Centrocampista Ofensivo"
"Sidy Sarr",0,30,2,14,7,0,"Ligue 1","Sub",31,"Suplente"
"Siem de Jong",1,13,1,5,0,0,"Premier League","Sub",22,"Suplente"
"Silas Wamangituka",11,45,4,23,6,0,"Bundesliga","DMR",25,"Centrocampista Defensivo"
"Silas Zehnder",0,0,0,0,0,0,"Bundesliga","Sub",1,"Suplente"
"Silvan Widmer",5,63,12,86,13,0,"Serie A","DMR",115,"Centrocampista Defensivo"
"Silvestre Varela",4,36,1,31,4,0,"Serie A","DMR",26,"Centrocampista Defensivo"
"Silvio Proto",0,0,0,0,1,0,"Serie A","GK",2,"Portero"
"Simao Mate",2,24,0,11,20,2,"La Liga","MC",57,"Centrocampista"
"Sime Vrsaljko",0,31,14,87,29,2,"Serie A","DR",115,"Defensor Lateral"
"Simon Asta",0,2,0,0,1,0,"Bundesliga","Sub",2,"Suplente"
"Simon Banza",5,35,2,12,4,1,"Ligue 1","Sub",34,"Suplente"
"Simon Falette",4,41,1,18,17,1,"Ligue 1","DC",71,"Defensor Central"
"Simon Francis",0,33,8,95,21,4,"Premier League","DC",136,"Defensor Central"
"Simon Kjaer",3,76,2,21,21,0,"Serie A","DC",125,"Defensor Central"
"Simon Makienok",0,1,0,0,0,0,"Serie A","Sub",4,"Suplente"
"Simon Mignolet",0,0,0,2,5,0,"Premier League","GK",117,"Portero"
"Simon Moore",0,0,0,0,0,0,"Premier League","GK",2,"Portero"
"Simon Pouplin",0,0,0,0,1,0,"Ligue 1","GK",9,"Portero"
"Simon Rhein",0,1,0,1,1,1,"Bundesliga","MC",8,"Centrocampista"
"Simon Rolfes",1,12,1,19,4,0,"Bundesliga","Sub",24,"Suplente"
"Simon Skrabb",0,3,0,2,1,0,"Serie A","Sub",10,"Suplente"
"Simon Sohm",1,5,0,4,1,0,"Serie A","Sub",18,"Suplente"
"Simon Terodde",10,79,2,30,8,0,"Bundesliga","FW",53,"Delantero"
"Simon Zoller",11,61,4,31,11,0,"Bundesliga","Sub",76,"Suplente"
"Simone Bastoni",1,21,6,29,7,0,"Serie A","DL",22,"Defensor Lateral"
"Simone Benedetti",0,0,1,1,2,0,"Serie A","DC",5,"Defensor Central"
"Simone Calvano",0,5,0,2,1,0,"Serie A","Sub",15,"Suplente"
"Simone Colombi",0,0,0,1,1,0,"Serie A","GK",11,"Portero"
"Simone Edera",2,35,2,16,3,1,"Serie A","Sub",38,"Suplente"
"Simone Iacoponi",2,21,0,13,14,1,"Serie A","DC",90,"Defensor Central"
"Simone Lo Faso",0,9,0,6,0,0,"Serie A","Sub",12,"Suplente"
"Simone Missiroli",8,83,5,131,34,2,"Serie A","MC",173,"Centrocampista"
"Simone Muratore",0,4,0,4,0,0,"Serie A","Sub",4,"Suplente"
"Simone Padoin",3,40,8,93,16,1,"Serie A","MC",135,"Centrocampista"
"Simone Palombi",0,0,0,0,0,0,"Serie A","FW",1,"Delantero"
"Simone Pepe",4,39,4,35,2,2,"Serie A","Sub",46,"Suplente"
"Simone Pinna",0,0,0,2,1,0,"Serie A","DR",1,"Defensor Lateral"
"Simone Pontisso",0,0,0,0,0,0,"Serie A","Sub",2,"Suplente"
"Simone Rabbi",0,0,1,2,0,0,"Serie A","Sub",4,"Suplente"
"Simone Romagnoli",0,12,0,6,6,0,"Serie A","DC",38,"Defensor Central"
"Simone Rosso",0,0,0,0,0,0,"Serie A","Sub",2,"Suplente"
"Simone Scuffet",0,0,0,2,0,0,"Serie A","GK",24,"Portero"
"Simone Verdi",26,329,28,244,23,0,"Serie A","Sub",193,"Suplente"
"Simone Zaza",52,417,8,95,53,3,"Serie A","FW",193,"Delantero"
"Simy",30,110,3,50,1,0,"Serie A","FW",82,"Delantero"
"Sinaly Diomande",0,16,0,4,3,0,"Ligue 1","Sub",27,"Suplente"
"Sinan Gümüs",0,3,0,0,0,0,"Serie A","Sub",3,"Suplente"
"Sinan Kurt",0,1,0,0,0,0,"Bundesliga","Sub",3,"Suplente"
"Sinisa Andjelkovic",0,15,2,7,11,2,"Serie A","DC",77,"Defensor Central"
"Siriki Sanogo",0,1,0,0,0,0,"Serie A","Sub",3,"Suplente"
"Sito",0,0,0,0,0,0,"La Liga","Sub",2,"Suplente"
"Slawomir Peszko",0,16,1,11,5,0,"Bundesliga","Sub",18,"Suplente"
"Slimane Sissoko",0,10,0,5,1,1,"Ligue 1","Sub",10,"Suplente"
"Sloan Privat",16,106,3,29,5,0,"Ligue 1","FW",68,"Delantero"
"Slobodan Medojevic",1,5,0,3,2,2,"Bundesliga","Sub",29,"Suplente"
"Slobodan Rajkovic",2,11,1,3,5,1,"Bundesliga","DC",30,"Defensor Central"
"Sofian Chakla",0,5,0,1,6,0,"La Liga","DC",14,"Defensor Central"
"Sofian Kiyine",0,24,1,10,8,0,"Serie A","Sub",30,"Suplente"
"Sofiane Alakouch",1,27,2,37,11,0,"Ligue 1","DR",64,"Defensor Lateral"
"Sofiane Boufal",21,208,17,202,28,2,"Premier League","Sub",162,"Suplente"
"Sofiane Diop",7,54,1,37,5,0,"Ligue 1","Sub",45,"Suplente"
"Sofiane Feghouli",10,76,10,72,10,1,"La Liga","Sub",75,"Suplente"
"Sofyan Amrabat",1,29,1,42,17,2,"Serie A","MC",65,"Centrocampista"
"Sokratis",9,75,2,27,41,1,"Bundesliga","DC",146,"Defensor Central"
"Sol Bamba",4,22,1,4,8,0,"Premier League","DC",29,"Defensor Central"
"Solly March",4,113,8,100,6,0,"Premier League","Sub",111,"Suplente"
"Somália",1,52,3,43,6,1,"Ligue 1","Sub",82,"Suplente"
"Son",0,8,0,18,3,0,"La Liga","Sub",28,"Suplente"
"Son Heung-Min",81,481,41,287,8,3,"Premier League","AML",228,"Centrocampista Ofensivo"
"Sone Aluko",1,31,0,13,2,0,"Premier League","FW",25,"Delantero"
"Sonny Kittel",2,52,2,21,5,0,"Bundesliga","Sub",46,"Suplente"
"Sory Kaba",0,0,0,3,0,0,"Ligue 1","Sub",9,"Suplente"
"Soualiho Meité",4,83,9,85,14,1,"Serie A","MC",129,"Centrocampista"
"Soufiane Bidaoui",0,1,0,2,1,0,"Serie A","Sub",4,"Suplente"
"Souleyman Doumbia",0,7,2,22,10,0,"Ligue 1","DL",40,"Defensor Lateral"
"Souleymane Camara",16,155,11,70,2,0,"Ligue 1","Sub",146,"Suplente"
"Souleymane Diawara",0,5,0,5,4,1,"Ligue 1","DC",14,"Defensor Central"
"Srdjan Lakic",2,15,2,6,3,0,"Bundesliga","FW",17,"Delantero"
"Stanislav Lobotka",0,29,1,43,6,0,"La Liga","MC",115,"Centrocampista"
"Stanley N&#039;Soki",0,11,1,15,9,0,"Ligue 1","DC",48,"Defensor Central"
"Stanley Segarel",0,0,0,0,0,0,"Ligue 1","Sub",3,"Suplente"
"Steed Malbranque",3,32,2,32,4,0,"Ligue 1","Sub",51,"Suplente"
"Steeve Yago",0,2,0,15,25,1,"Ligue 1","DR",76,"Defensor Lateral"
"Steeve-Mike Eboa Ebongue",0,0,1,2,0,0,"Serie A","Sub",3,"Suplente"
"Stef Peeters",0,22,2,32,4,0,"Ligue 1","MC",27,"Centrocampista"
"Stefan Aigner",12,85,3,53,15,0,"Bundesliga","MR",59,"Centrocampista"
"Stefan Bajic",0,0,0,0,0,0,"Ligue 1","GK",2,"Portero"
"Stefan Bell",11,107,5,58,35,1,"Bundesliga","DC",158,"Defensor Central"
"Stefan Ilsanker",3,42,2,36,25,2,"Bundesliga","DC",118,"Defensor Central"
"Stefan Johansen",0,1,0,1,4,0,"Premier League","Sub",12,"Suplente"
"Stefan Kießling",18,122,8,59,5,0,"Bundesliga","FW",92,"Delantero"
"Stefan Kutschke",1,24,1,10,1,0,"Bundesliga","Sub",19,"Suplente"
"Stefan Lainer",3,40,5,73,11,0,"Bundesliga","DR",64,"Defensor Lateral"
"Stefan Lex",2,32,0,17,5,0,"Bundesliga","Sub",34,"Suplente"
"Stefan Mitrovic",3,35,1,10,17,4,"Ligue 1","DC",103,"Defensor Central"
"Stefan Ortega Moreno",0,0,1,5,1,0,"Bundesliga","GK",34,"Portero"
"Stefan Posch",0,43,0,21,26,1,"Bundesliga","DC",80,"Defensor Central"
"Stefan Radu",3,56,10,89,43,2,"Serie A","DC",185,"Defensor Central"
"Stefan Reinartz",2,24,1,19,4,0,"Bundesliga","DMC",32,"Centrocampista Defensivo"
"Stefan Ristovski",0,3,0,1,1,0,"Serie A","DMR",6,"Centrocampista Defensivo"
"Stefan Savic",4,35,4,21,39,3,"La Liga","DC",173,"Defensor Central"
"Stefan Scepovic",6,30,1,22,4,0,"La Liga","FW",34,"Delantero"
"Stefan Silva",0,0,0,0,0,0,"Serie A","Sub",1,"Suplente"
"Stefan Simic",0,2,0,0,2,0,"Serie A","DC",9,"Defensor Central"
"Stefan Thesker",0,0,0,1,0,0,"Bundesliga","Sub",2,"Suplente"
"Stefan Wannenwetsch",0,0,0,0,0,0,"Bundesliga","Sub",1,"Suplente"
"Stefan de Vrij",15,84,7,43,18,1,"Serie A","DC",189,"Defensor Central"
"Stefano Denswil",1,11,1,9,5,1,"Serie A","DC",31,"Defensor Central"
"Stefano Lucchini",1,4,0,1,10,0,"Serie A","DC",28,"Defensor Central"
"Stefano Mauri",10,49,3,28,5,0,"Serie A","FWL",41,"Delantero"
"Stefano Okaka",27,188,7,100,30,0,"Serie A","FW",139,"Delantero"
"Stefano Pettinari",0,9,0,2,1,0,"Serie A","Sub",6,"Suplente"
"Stefano Piccinini",0,0,0,1,0,0,"Serie A","Sub",1,"Suplente"
"Stefano Sabelli",1,18,3,46,6,0,"Serie A","DR",43,"Defensor Lateral"
"Stefano Sensi",8,120,6,110,16,1,"Serie A","MC",91,"Centrocampista"
"Stefano Sorrentino",0,0,0,2,7,0,"Serie A","GK",173,"Portero"
"Stefano Sturaro",5,89,3,63,32,2,"Serie A","MC",114,"Centrocampista"
"Stefano Turati",0,0,0,0,0,0,"Serie A","GK",2,"Portero"
"Stefanos Kapino",0,0,0,0,0,0,"Bundesliga","Sub",4,"Suplente"
"Steffen Tigges",0,4,0,1,0,0,"Bundesliga","Sub",6,"Suplente"
"Stephan Ambrosius",0,0,0,0,0,0,"Bundesliga","DC",1,"Defensor Central"
"Stephan El Shaarawy",38,322,17,145,8,0,"Serie A","FWL",152,"Delantero"
"Stephan Lichtsteiner",4,50,11,78,30,2,"Serie A","DR",145,"Defensor Lateral"
"Stephane Omeonga",0,14,0,11,3,1,"Serie A","Sub",22,"Suplente"
"Stephane Paul Keller",0,0,0,0,0,0,"La Liga","Sub",1,"Suplente"
"Stephane Sparagna",0,2,0,1,3,0,"Ligue 1","Sub",12,"Suplente"
"Stephen Ireland",0,21,4,31,6,0,"Premier League","Sub",34,"Suplente"
"Stephen Kingsley",0,5,1,6,0,0,"Premier League","DL",17,"Defensor Lateral"
"Stephen Quinn",1,16,3,22,3,1,"Premier League","Sub",28,"Suplente"
"Stephen Ward",2,16,2,46,10,0,"Premier League","DL",77,"Defensor Lateral"
"Stephy Mavididi",14,56,1,24,3,0,"Ligue 1","Sub",60,"Suplente"
"Stevan Jovetic",35,288,10,101,14,1,"Ligue 1","Sub",130,"Suplente"
"Steve Cook",10,108,2,28,24,1,"Premier League","DC",168,"Defensor Central"
"Steve Harper",0,0,0,0,0,0,"Premier League","GK",10,"Portero"
"Steve Mandanda",0,0,0,1,10,2,"Ligue 1","GK",209,"Portero"
"Steve Mounie",32,295,11,77,13,2,"Ligue 1","FW",131,"Delantero"
"Steve Sidwell",0,8,0,1,3,0,"Premier League","Sub",13,"Suplente"
"Steven Alzate",1,20,0,25,3,0,"Premier League","MC",34,"Centrocampista"
"Steven Berghuis",0,8,2,8,2,0,"Premier League","Sub",9,"Suplente"
"Steven Bergwijn",4,24,4,26,5,0,"Premier League","Sub",35,"Suplente"
"Steven Caulker",1,31,0,18,1,0,"Premier League","DC",41,"Defensor Central"
"Steven Davis",8,94,9,156,10,0,"Premier League","MC",127,"Centrocampista"
"Steven Defour",2,27,4,44,7,0,"Premier League","MC",51,"Centrocampista"
"Steven Fletcher",11,81,4,41,5,0,"Premier League","FW",58,"Delantero"
"Steven Fortes",0,5,0,2,6,1,"Ligue 1","DC",23,"Defensor Central"
"Steven Gerrard",9,54,1,52,7,0,"Premier League","MC",28,"Centrocampista"
"Steven Moreira",0,28,3,60,14,2,"Ligue 1","DR",95,"Defensor Lateral"
"Steven N&#039;Zonzi",11,164,10,116,27,2,"La Liga","DMC",197,"Centrocampista Defensivo"
"Steven Naismith",10,58,1,45,11,0,"Premier League","AMC",54,"Centrocampista Ofensivo"
"Steven Pienaar",0,11,2,13,6,1,"Premier League","Sub",28,"Suplente"
"Steven Reid",0,0,0,0,1,0,"Premier League","Sub",7,"Suplente"
"Steven Skrzybski",4,39,3,16,3,0,"Bundesliga","Sub",36,"Suplente"
"Steven Taylor",1,6,0,2,3,1,"Premier League","DC",20,"Defensor Central"
"Steven Whittaker",1,8,0,2,1,1,"Premier League","DR",8,"Defensor Lateral"
"Steven Zuber",14,154,12,84,11,0,"Bundesliga","ML",129,"Centrocampista"
"Stewart Downing",7,99,11,114,4,0,"Premier League","AMC",67,"Centrocampista Ofensivo"
"Stipe Perica",10,92,2,33,16,0,"Serie A","Sub",76,"Suplente"
"Stipe Pletikosa",0,0,0,0,0,0,"La Liga","GK",2,"Portero"
"Stiven Plaza",0,0,0,0,0,0,"La Liga","Sub",2,"Suplente"
"Stole Dimitrievski",0,0,0,0,3,0,"La Liga","GK",22,"Portero"
"Stoppila Sunzu",1,14,0,1,2,2,"Ligue 1","DC",33,"Defensor Central"
"Strahinja Pavlovic",0,0,0,0,0,0,"Ligue 1","Sub",1,"Suplente"
"Strahinja Tanasijevic",0,1,0,0,0,1,"Serie A","Sub",1,"Suplente"
"Streli Mamba",5,23,2,10,5,0,"Bundesliga","FW",24,"Delantero"
"Stuart Armstrong",12,132,10,82,9,0,"Premier League","MR",92,"Centrocampista"
"Stuart Dallas",8,48,2,26,7,0,"Premier League","MC",38,"Centrocampista"
"Stuart O&#039;Keefe",0,0,0,1,0,0,"Premier League","Sub",2,"Suplente"
"Stéphan Raheriharimanana",0,0,0,1,0,0,"Ligue 1","Sub",4,"Suplente"
"Stéphane Bahoken",28,181,4,59,15,0,"Ligue 1","FW",108,"Delantero"
"Stéphane Darbion",4,51,4,54,4,1,"Ligue 1","AML",49,"Centrocampista Ofensivo"
"Stéphane Diarra",0,2,0,6,1,0,"Ligue 1","Sub",13,"Suplente"
"Stéphane Mbia",4,24,0,7,10,0,"La Liga","DMC",28,"Centrocampista Defensivo"
"Stéphane Ruffier",0,0,0,1,8,1,"Ligue 1","GK",201,"Portero"
"Stéphane Sessegnon",6,126,9,110,11,1,"Premier League","AMC",96,"Centrocampista Ofensivo"
"Suat Serdar",12,141,4,64,12,2,"Bundesliga","MC",116,"Centrocampista"
"Suk Hyun-Jun",10,62,1,24,11,0,"Ligue 1","Sub",61,"Suplente"
"Sulayman Marreh",0,0,0,0,1,0,"La Liga","MC",1,"Centrocampista"
"Suleiman Abdullahi",1,6,0,1,1,0,"Bundesliga","Sub",6,"Suplente"
